,Date active,Building address,Unit,Rent,Payment Standard (PS),Ratio,# Beds,# Baths,Months Free,Owner Paid,Rent Stabilized,Postal Code,Building Price Range,Borough,Neighborhood,Parent Neighborhood,Neighborhood3,Property Manager,Number of Floors,Number of Units,Year Built,Active,Amenities,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Probability,URL
1520,3/27/2024,211 West 56th Street,M29,4500,2696,1.7,1,1.0,,,,10019,$$,Manhattan,Midtown West,Midtown,Midtown,Rose Associates,36.0,396,1981.0,Yes,Doorman,Elevator(3),Laundry in Building,Live in super,Management Company,,Parking / Garage,,,,,,,,0.774298579,
1521,3/8/2024,125 COURT STREET,5SJ,4695,2696,1.7,1,1.0,1.0,,,11201,$$$,Brooklyn,Downtown Brooklyn,,,Two Trees Management,11.0,321,2005.0,Yes,Courtyard,Doorman,Elevator(2),Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,,,,,,0.845053371,
1522,3/8/2024,125 COURT STREET,9SF,4995,2696,1.9,1,1.0,1.0,,,11201,$$$,Brooklyn,Downtown Brooklyn,,,Two Trees Management,11.0,321,2005.0,Yes,Courtyard,Doorman,Elevator(2),Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,,,,,,0.716326212,
1523,3/8/2024,325 KENT AVEnue,1515,5822,2696,2.2,1,1.0,1.0,,,11249,$$$,Brooklyn,Williamsburg,,,Two Trees Management,17.0,522,2017.0,Yes,Doorman,Elevator(6),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Roof Deck,,,,,,0.338269513,
1524,3/8/2024,550 WEST 54TH STREET,962,4672,2696,1.7,1,1.0,1.0,,,10019,$$$,Manhattan,Hell's Kitchen,Midtown,Midtown,Two Trees Management,32.0,864,2012.0,Yes,Courtyard,Doorman,Elevator(8),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,Swimming Pool,,0.75012839,
1525,3/8/2024,550 WEST 54TH STREET,1505,4231,2696,1.6,1,1.0,1.0,,,10019,$$$,Manhattan,Hell's Kitchen,Midtown,Midtown,Two Trees Management,32.0,864,2012.0,Yes,Courtyard,Doorman,Elevator(8),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,Swimming Pool,,0.846846109,
1526,3/8/2024,66 WATER STREET,4B,7395,2696,2.7,1,1.0,1.0,,,11201,$$$$,Brooklyn,Dumbo,,,Two Trees Management,5.0,23,1910.0,Yes,Elevator(1),Laundry in Building,Management Company,,Cats Allowed,Dogs Allowed,,,,,,,,,0.043740655,
1527,3/8/2024,1 South 1st Street,22E,6895,2696,2.6,1,1.0,1.0,,,11249,$$$,Brooklyn,Williamsburg,,,Two Trees Management,45.0,332,2019.0,Yes,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,Swimming Pool,,,,0.070566975,
1528,3/27/2024,260 West 52nd Street,09J,4848,2696,1.8,1,1.0,,,,10019,$$$,Manhattan,Midtown West,Midtown,Midtown,Rose Associates,29.0,216,1987.0,Yes,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,,,,,,,,0.66688297,
1529,3/27/2024,260 West 52nd Street,03F,5479,2696,2.0,1,1.0,,,,10019,$$$,Manhattan,Midtown West,Midtown,Midtown,Rose Associates,29.0,216,1987.0,Yes,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,,,,,,,,0.417584706,
1530,3/27/2024,225 East 39th Street,29H,5670,2696,2.1,1,1.0,,,,10016,$$$$,Manhattan,Murray Hill,Midtown,Midtown,Rose Associates,36.0,297,2017.0,Yes,Courtyard,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,Swimming Pool,,0.484630931,
1531,3/27/2024,240 East 86th Street,0PHB,6212,2696,2.3,1,1.0,,,,10028,$$$$,Manhattan,Yorkville,Upper East Side,,Rose Associates,25.0,246,1997.0,Yes,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,,,0.224048881,
1532,3/27/2024,211 West 56th Street,A08,4225,2696,1.6,1,1.0,,,,10019,$$,Manhattan,Midtown West,Midtown,Midtown,Rose Associates,36.0,396,1981.0,Yes,Doorman,Elevator(3),Laundry in Building,Live in super,Management Company,,Parking / Garage,,,,,,,,0.847448896,
1533,3/27/2024,225 East 39th Street,19F,5682,2696,2.1,1,1.0,,,,10016,$$$$,Manhattan,Murray Hill,Midtown,Midtown,Rose Associates,36.0,297,2017.0,Yes,Courtyard,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,Swimming Pool,,0.482305908,
1534,3/27/2024,225 East 39th Street,33G,5851,2696,2.2,1,1.0,,,,10016,$$$$,Manhattan,Murray Hill,Midtown,Midtown,Rose Associates,36.0,297,2017.0,Yes,Courtyard,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,Swimming Pool,,0.384485746,
1535,3/27/2024,150 East 44th Street,25E,4201,2696,1.6,1,1.0,,,,10017,$$$,Manhattan,Midtown East,Midtown East,Midtown,Rose Associates,48.0,360,2000.0,Yes,Doorman,Elevator(6),Gym,Laundry in Building,Live in super,Management Company,,Roof Deck,,,,,,,0.903454142,
1536,3/27/2024,150 East 44th Street,46D,4641,2696,1.7,1,1.0,,,,10017,$$$,Manhattan,Midtown East,Midtown East,Midtown,Rose Associates,48.0,360,2000.0,Yes,Doorman,Elevator(6),Gym,Laundry in Building,Live in super,Management Company,,Roof Deck,,,,,,,0.835649031,
1537,3/27/2024,150 East 44th Street,42E,4793,2696,1.8,1,1.0,,,,10017,$$$,Manhattan,Midtown East,Midtown East,Midtown,Rose Associates,48.0,360,2000.0,Yes,Doorman,Elevator(6),Gym,Laundry in Building,Live in super,Management Company,,Roof Deck,,,,,,,0.775502847,
1538,3/27/2024,150 East 44th Street,42D,4923,2696,1.8,1,1.0,,,,10017,$$$,Manhattan,Midtown East,Midtown East,Midtown,Rose Associates,48.0,360,2000.0,Yes,Doorman,Elevator(6),Gym,Laundry in Building,Live in super,Management Company,,Roof Deck,,,,,,,0.757456898,
1539,3/27/2024,150 East 44th Street,51D,5054,2696,1.9,1,1.0,,,,10017,$$$,Manhattan,Midtown East,Midtown East,Midtown,Rose Associates,48.0,360,2000.0,Yes,Doorman,Elevator(6),Gym,Laundry in Building,Live in super,Management Company,,Roof Deck,,,,,,,0.683201587,
1540,3/27/2024,150 East 44th Street,47D,5073,2696,1.9,1,1.0,,,,10017,$$$,Manhattan,Midtown East,Midtown East,Midtown,Rose Associates,48.0,360,2000.0,Yes,Doorman,Elevator(6),Gym,Laundry in Building,Live in super,Management Company,,Roof Deck,,,,,,,0.680002443,
1541,3/27/2024,150 East 44th Street,49B,5223,2696,1.9,1,1.0,,,,10017,$$$,Manhattan,Midtown East,Midtown East,Midtown,Rose Associates,48.0,360,2000.0,Yes,Doorman,Elevator(6),Gym,Laundry in Building,Live in super,Management Company,,Roof Deck,,,,,,,0.6541665,
1542,3/27/2024,150 East 44th Street,50D,5303,2696,2.0,1,1.0,,,,10017,$$$,Manhattan,Midtown East,Midtown East,Midtown,Rose Associates,48.0,360,2000.0,Yes,Doorman,Elevator(6),Gym,Laundry in Building,Live in super,Management Company,,Roof Deck,,,,,,,0.576082078,
1543,3/27/2024,150 East 44th Street,51E,5633,2696,2.1,1,1.0,,,,10017,$$$,Manhattan,Midtown East,Midtown East,Midtown,Rose Associates,48.0,360,2000.0,Yes,Doorman,Elevator(6),Gym,Laundry in Building,Live in super,Management Company,,Roof Deck,,,,,,,0.445727625,
1544,3/27/2024,150 East 44th Street,36G,5443,2696,2.0,1,1.5,,,,10017,$$$,Manhattan,Midtown East,Midtown East,Midtown,Rose Associates,48.0,360,2000.0,Yes,Doorman,Elevator(6),Gym,Laundry in Building,Live in super,Management Company,,Roof Deck,,,,,,,0.309004435,
1545,3/27/2024,360 East 55th Street,04L,4100,2696,1.5,1,1.0,,,,10022,$$$,Manhattan,Sutton Place,Midtown East,Midtown,Rose Associates,17.0,150,1928.0,Yes,Doorman,Elevator(2),Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,,,,0.927263184,
1546,3/27/2024,360 East 55th Street,14L,4150,2696,1.5,1,1.0,,,,10022,$$$,Manhattan,Sutton Place,Midtown East,Midtown,Rose Associates,17.0,150,1928.0,Yes,Doorman,Elevator(2),Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,,,,0.924602996,
1547,3/27/2024,360 East 55th Street,07F,4750,2696,1.8,1,1.0,,,,10022,$$$,Manhattan,Sutton Place,Midtown East,Midtown,Rose Associates,17.0,150,1928.0,Yes,Doorman,Elevator(2),Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,,,,0.774728418,
1548,3/27/2024,360 East 55th Street,16B,4900,2696,1.8,1,1.0,,,,10022,$$$,Manhattan,Sutton Place,Midtown East,Midtown,Rose Associates,17.0,150,1928.0,Yes,Doorman,Elevator(2),Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,,,,0.753771121,
1549,3/27/2024,360 East 55th Street,PHC,5250,2696,1.9,1,1.0,,,,10022,$$$,Manhattan,Sutton Place,Midtown East,Midtown,Rose Associates,17.0,150,1928.0,Yes,Doorman,Elevator(2),Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,,,,0.640757097,
1550,3/27/2024,21 West Street,11B,4298,2696,1.6,1,1.0,,,,10006,$$$,Manhattan,Financial District,Lower Manhattan,Lower Manhattan,Rose Associates,31.0,293,1931.0,Yes,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,,,0.893132429,
1551,1/10/2024,287 West 147th Street,1A,2400,2696,0.9,1,1.0,,,,10039,$,Manhattan,Central Harlem,Harlem,Upper Manhattan,TriHill Management,5.0,15,1910.0,Yes,Management Company,,Walk up,,,,,,,,,,,,0.995831827,
1552,3/27/2024,70 Pine Street,1907,4750,2696,1.8,1,1.0,,,,10005,$$$$,Manhattan,Financial District,Lower Manhattan,Lower Manhattan,Rose Associates,66.0,612,1932.0,Yes,Doorman,Elevator(5),Gym,Laundry in Building,Live in super,Management Company,,Roof Deck,,,,,,,0.793128059,
1553,3/27/2024,70 Pine Street,5306,5240,2696,1.9,1,1.0,,,,10005,$$$$,Manhattan,Financial District,Lower Manhattan,Lower Manhattan,Rose Associates,66.0,612,1932.0,Yes,Doorman,Elevator(5),Gym,Laundry in Building,Live in super,Management Company,,Roof Deck,,,,,,,0.667098074,
1554,3/27/2024,70 Pine Street,2201,5335,2696,2.0,1,1.0,,,,10005,$$$$,Manhattan,Financial District,Lower Manhattan,Lower Manhattan,Rose Associates,66.0,612,1932.0,Yes,Doorman,Elevator(5),Gym,Laundry in Building,Live in super,Management Company,,Roof Deck,,,,,,,0.587286013,
1555,3/27/2024,70 Pine Street,3301,5470,2696,2.0,1,1.0,,,,10005,$$$$,Manhattan,Financial District,Lower Manhattan,Lower Manhattan,Rose Associates,66.0,612,1932.0,Yes,Doorman,Elevator(5),Gym,Laundry in Building,Live in super,Management Company,,Roof Deck,,,,,,,0.56168821,
1556,3/27/2024,70 Pine Street,2704,5530,2696,2.1,1,1.0,,,,10005,$$$$,Manhattan,Financial District,Lower Manhattan,Lower Manhattan,Rose Associates,66.0,612,1932.0,Yes,Doorman,Elevator(5),Gym,Laundry in Building,Live in super,Management Company,,Roof Deck,,,,,,,0.483216153,
1557,3/27/2024,70 Pine Street,5001,5790,2696,2.1,1,1.0,,,,10005,$$$$,Manhattan,Financial District,Lower Manhattan,Lower Manhattan,Rose Associates,66.0,612,1932.0,Yes,Doorman,Elevator(5),Gym,Laundry in Building,Live in super,Management Company,,Roof Deck,,,,,,,0.433181221,
1558,3/27/2024,70 Pine Street,1403,6205,2696,2.3,1,1.0,,,,10005,$$$$,Manhattan,Financial District,Lower Manhattan,Lower Manhattan,Rose Associates,66.0,612,1932.0,Yes,Doorman,Elevator(5),Gym,Laundry in Building,Live in super,Management Company,,Roof Deck,,,,,,,0.244509068,
1559,5/9/2024,284 MOTT Street,4H,4895,2696,1.8,1,1.0,,,,10012,$$$,Manhattan,Nolita,Lower East Side,Lower Manhattan,Abington Properties,10.0,162,1991.0,Yes,Courtyard,Elevator(2),Laundry in Building,Management Company,,,,,,,,,,,0.754490409,
1560,5/9/2024,284 MOTT Street,2Q,4995,2696,1.9,1,1.0,,,,10012,$$$,Manhattan,Nolita,Lower East Side,Lower Manhattan,Abington Properties,10.0,162,1991.0,Yes,Courtyard,Elevator(2),Laundry in Building,Management Company,,,,,,,,,,,0.684924266,
1561,5/9/2024,284 MOTT Street,4D,5495,2696,2.0,1,1.0,,,,10012,$$$,Manhattan,Nolita,Lower East Side,Lower Manhattan,Abington Properties,10.0,162,1991.0,Yes,Courtyard,Elevator(2),Laundry in Building,Management Company,,,,,,,,,,,0.529949374,
1562,5/9/2024,284 MOTT Street,5D,5595,2696,2.1,1,1.0,,,,10012,$$$,Manhattan,Nolita,Lower East Side,Lower Manhattan,Abington Properties,10.0,162,1991.0,Yes,Courtyard,Elevator(2),Laundry in Building,Management Company,,,,,,,,,,,0.443672558,
1563,5/9/2024,295 PARK AVEnue SOUTH,7C,4995,2696,1.9,1,1.0,,,,10010,$$,Manhattan,Gramercy Park,,Midtown,Abington Properties,16.0,179,1900.0,Yes,Doorman,Elevator(2),Laundry in Building,Live in super,Management Company,,,,,,,,,,0.683476444,
1564,5/9/2024,295 PARK AVEnue SOUTH,6E,5695,2696,2.1,1,1.0,,,,10010,$$,Manhattan,Gramercy Park,,Midtown,Abington Properties,16.0,179,1900.0,Yes,Doorman,Elevator(2),Laundry in Building,Live in super,Management Company,,,,,,,,,,0.42297887,
1565,5/9/2024,382 THIRD AVEnue,15A,4695,2696,1.7,1,1.5,,,,10016,$$,Manhattan,Kips Bay,Midtown,Midtown,Abington Properties,15.0,36,1984.0,Yes,Elevator(1),Laundry in Building,Management Company,,,,,,,,,,,,0.682784811,
1566,3/8/2024,43-22 Queens Street,609,4361,2696,1.6,1,1.0,,1.0,,11101,$$$,Queens,Long Island City,,,Rockrose,55.0,790,2018.0,Yes,Courtyard,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,,0.888725529,
1567,3/8/2024,43-25 Hunter Street,2319W,4674,2696,1.7,1,1.0,2.0,1.0,,11101,$$$,Queens,Long Island City,,,Rockrose,51.0,974,2017.0,Yes,Courtyard,Doorman,Elevator(6),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,,,0.827258321,
1568,3/8/2024,47-05 Center Blvd,2410,3762,2696,1.4,1,1.0,,,,11109,$$$,Queens,Long Island City,,,Rockrose,31.0,394,2009.0,Yes,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,Swimming Pool,,,0.970342275,
1569,3/8/2024,100 Jane Street,8M,6150,2696,2.3,1,1.0,,1.0,,10014,$$$$,Manhattan,West Village,Greenwich Village,Lower Manhattan,Rockrose,9.0,148,1996.0,Yes,Courtyard,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,,,0.232522505,
1570,2/1/2024,280 East 2nd Street,1 Bed,3795,2696,1.4,1,1.0,,,,10009,$$,Manhattan,East Village,Lower Manhattan,Lower Manhattan,Manhattan Skyline,11.0,100,1997.0,Yes,Courtyard,Deposit Free,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,,0.953749232,
1571,3/8/2024,200 Water Street,1216,4425,2696,1.6,1,1.0,,,,10038,$$$,Manhattan,Financial District,Lower Manhattan,Lower Manhattan,Rockrose,32.0,576,1971.0,Yes,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,,,0.883356914,
1572,3/8/2024,410 West 53rd Street,105,6036,2696,2.2,1,2.0,2.0,1.0,,10019,$$$,Manhattan,Hell's Kitchen,Midtown,Midtown,Rockrose,7.0,219,1987.0,Yes,Courtyard,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,,0.035303341,
1573,3/8/2024,410 West 53rd Street,411,4390,2696,1.6,1,1.0,,1.0,,10019,$$$,Manhattan,Hell's Kitchen,Midtown,Midtown,Rockrose,7.0,219,1987.0,Yes,Courtyard,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,,0.830153349,
1574,3/8/2024,43-10 Crescent Street,1612,4480,2696,1.7,1,1.0,,,,11101,$$,Queens,Long Island City,,,Rockrose,42.0,709,2014.0,Yes,Doorman,Elevator(6),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,,,,0.847720843,
1575,3/8/2024,43-10 Crescent Street,2911,3865,2696,1.4,1,1.0,,1.0,,11101,$$,Queens,Long Island City,,,Rockrose,42.0,709,2014.0,Yes,Doorman,Elevator(6),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,,,,0.952568024,
1576,3/8/2024,43-10 Crescent Street,311,4559,2696,1.7,1,1.0,,,,11101,$$,Queens,Long Island City,,,Rockrose,42.0,709,2014.0,Yes,Doorman,Elevator(6),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,,,,0.839638834,
1577,3/8/2024,43-10 Crescent Street,3405,4406,2696,1.6,1,1.0,,1.0,,11101,$$,Queens,Long Island City,,,Rockrose,42.0,709,2014.0,Yes,Doorman,Elevator(6),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,,,,0.885225697,
1578,3/8/2024,43-12 Hunter Street,1401,4021,2696,1.5,1,1.0,1.5,1.0,,11101,$$$$,Queens,Long Island City,,,Rockrose,18.0,123,2021.0,Yes,Available Furnished,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,,,0.931515514,
1579,3/8/2024,43-22 Queens Street,373,3950,2696,1.5,1,1.0,1.5,1.0,,11101,$$$,Queens,Long Island City,,,Rockrose,55.0,790,2018.0,Yes,Courtyard,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,,0.93494724,
1580,3/8/2024,43-22 Queens Street,402,4569,2696,1.7,1,1.0,2.0,1.0,,11101,$$$,Queens,Long Island City,,,Rockrose,55.0,790,2018.0,Yes,Courtyard,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,,0.838591422,
1581,3/8/2024,43-22 Queens Street,602,5016,2696,1.9,1,1.0,,1.0,,11101,$$$,Queens,Long Island City,,,Rockrose,55.0,790,2018.0,Yes,Courtyard,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,,0.682162006,
1582,3/8/2024,43-22 Queens Street,1406,4042,2696,1.5,1,1.0,,,,11101,$$$,Queens,Long Island City,,,Rockrose,55.0,790,2018.0,Yes,Courtyard,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,,0.930468777,
1583,3/8/2024,43-22 Queens Street,4910,4621,2696,1.7,1,1.0,2.0,1.0,,11101,$$$,Queens,Long Island City,,,Rockrose,55.0,790,2018.0,Yes,Courtyard,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,,0.83305568,
1584,3/8/2024,43-22 Queens Street,1402,3971,2696,1.5,1,1.0,,1.0,,11101,$$$,Queens,Long Island City,,,Rockrose,55.0,790,2018.0,Yes,Courtyard,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,,0.933949235,
1585,3/8/2024,47-05 Center Blvd,2807,3841,2696,1.4,1,1.0,,,,11109,$$$,Queens,Long Island City,,,Rockrose,31.0,394,2009.0,Yes,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,Swimming Pool,,,0.96852661,
1586,3/8/2024,555 West 38th Street,904,4633,2696,1.7,1,1.0,,,,10018,$$$$,Manhattan,Hell's Kitchen,Midtown West,Midtown,Rockrose,52.0,590,2022.0,Yes,Doorman,Elevator(6),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,,,,0.788546058,
1587,3/8/2024,555 West 38th Street,4405,5478,2696,2.0,1,1.0,,1.0,,10018,$$$$,Manhattan,Hell's Kitchen,Midtown West,Midtown,Rockrose,52.0,590,2022.0,Yes,Doorman,Elevator(6),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,,,,0.463740649,
1588,12/7/2023,3692 Bedford Avenue,D,2400,2696,0.9,1,1.0,,,,11229,$,Brooklyn,Midwood,,,M&R Management,8.0,51,2010.0,Yes,Courtyard,Elevator(2),Laundry in Building,Live in super,,Parking / Garage,Roof Deck,,,,,,,,0.995831827,
1589,3/8/2024,555 West 38th Street,3506,5062,2696,1.9,1,1.0,1.0,1.0,,10018,$$$$,Manhattan,Hell's Kitchen,Midtown West,Midtown,Rockrose,52.0,590,2022.0,Yes,Doorman,Elevator(6),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,,,,0.609709125,
1590,3/8/2024,666 Greenwich Street,745,8895,2696,3.3,1,2.0,1.0,1.0,,10014,$$$$,Manhattan,West Village,Greenwich Village,Lower Manhattan,Rockrose,10.0,479,1988.0,Yes,Courtyard,Doorman,Elevator(2),Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,,,,0.000330081,
1591,3/8/2024,666 Greenwich Street,PH-14,11125,2696,4.1,1,2.0,1.5,1.0,,10014,$$$$,Manhattan,West Village,Greenwich Village,Lower Manhattan,Rockrose,10.0,479,1988.0,Yes,Courtyard,Doorman,Elevator(2),Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,,,,6.82e-06,
1592,3/8/2024,666 Greenwich Street,PH-23,11995,2696,4.4,1,2.0,,,,10014,$$$$,Manhattan,West Village,Greenwich Village,Lower Manhattan,Rockrose,10.0,479,1988.0,Yes,Courtyard,Doorman,Elevator(2),Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,,,,1.55e-06,
1593,3/8/2024,666 Greenwich Street,336,8195,2696,3.0,1,2.0,2.0,1.0,,10014,$$$$,Manhattan,West Village,Greenwich Village,Lower Manhattan,Rockrose,10.0,479,1988.0,Yes,Courtyard,Doorman,Elevator(2),Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,,,,0.001270764,
1594,3/27/2024,55 West 25th Street,18G,6675,2696,2.5,1,1.0,,,,10010,$$$$,Manhattan,Chelsea,Midtown,Midtown,Rose Associates,36.0,407,2005.0,Yes,Courtyard,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,,Roof Deck,,,,,,0.104761949,
1595,3/27/2024,55 West 25th Street,16F,6695,2696,2.5,1,1.0,,,,10010,$$$$,Manhattan,Chelsea,Midtown,Midtown,Rose Associates,36.0,407,2005.0,Yes,Courtyard,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,,Roof Deck,,,,,,0.103315544,
1596,3/27/2024,55 West 25th Street,31E,6750,2696,2.5,1,1.0,,,,10010,$$$$,Manhattan,Chelsea,Midtown,Midtown,Rose Associates,36.0,407,2005.0,Yes,Courtyard,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,,Roof Deck,,,,,,0.099428719,
1597,3/27/2024,55 West 25th Street,34H,6800,2696,2.5,1,1.0,,,,10010,$$$$,Manhattan,Chelsea,Midtown,Midtown,Rose Associates,36.0,407,2005.0,Yes,Courtyard,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,,Roof Deck,,,,,,0.096008678,
1598,3/27/2024,435 West 23rd Street,12A,5795,2696,2.1,1,1.0,,,,10011,$$$,Manhattan,Chelsea,Midtown,Midtown,Rose Associates,17.0,92,1934.0,Yes,Courtyard,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,,,0.360693286,
1599,3/27/2024,435 West 23rd Street,11F,5550,2696,2.1,1,1.0,,,,10011,$$$,Manhattan,Chelsea,Midtown,Midtown,Rose Associates,17.0,92,1934.0,Yes,Courtyard,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,,,0.405579189,
