Date active,Building address,Unit,Rent,Payment Standard (PS),Ratio,# Beds,# Baths,Months Free,Owner Paid,Rent Stabilized,Postal Code,Building Price Range,Neighborhood,Parent Neighborhood,Neighborhood3,Property Manager,Number of Floors,Number of Units,Year Built,Active,Amenities,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Probability
3/27/2024,211 West 56th Street,G27,4350.0,2696,1.6,1,1.0,nan,nan,nan,10019,$$,Midtown West,Midtown,Midtown,Rose Associates,36.0,396,1981.0,Yes,Doorman,Elevator(3),Laundry in Building,Live in super,Management Company,nan,Parking / Garage,nan,nan,nan,nan,nan,nan,nan,0.8344844207213803
3/27/2024,211 West 56th Street,M29,4500.0,2696,1.7,1,1.0,nan,nan,nan,10019,$$,Midtown West,Midtown,Midtown,Rose Associates,36.0,396,1981.0,Yes,Doorman,Elevator(3),Laundry in Building,Live in super,Management Company,nan,Parking / Garage,nan,nan,nan,nan,nan,nan,nan,0.7742985790558725
3/8/2024,125 COURT STREET,5SJ,4695.0,2696,1.7,1,1.0,1.0,nan,nan,11201,$$$,Downtown Brooklyn,nan,nan,Two Trees Management,11.0,321,2005.0,Yes,Courtyard,Doorman,Elevator(2),Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,nan,nan,nan,nan,nan,nan,0.845053371097803
3/8/2024,125 COURT STREET,9SF,4995.0,2696,1.9,1,1.0,1.0,nan,nan,11201,$$$,Downtown Brooklyn,nan,nan,Two Trees Management,11.0,321,2005.0,Yes,Courtyard,Doorman,Elevator(2),Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,nan,nan,nan,nan,nan,nan,0.7163262119365745
3/8/2024,325 KENT AVEnue,1515,5822.0,2696,2.2,1,1.0,1.0,nan,nan,11249,$$$,Williamsburg,nan,nan,Two Trees Management,17.0,522,2017.0,Yes,Doorman,Elevator(6),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Roof Deck,nan,nan,nan,nan,nan,0.3382695125338606
3/8/2024,550 WEST 54TH STREET,962,4672.0,2696,1.7,1,1.0,1.0,nan,nan,10019,$$$,Hell's Kitchen,Midtown,Midtown,Two Trees Management,32.0,864,2012.0,Yes,Courtyard,Doorman,Elevator(8),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,Swimming Pool,nan,0.7501283904915863
3/8/2024,550 WEST 54TH STREET,1505,4231.0,2696,1.6,1,1.0,1.0,nan,nan,10019,$$$,Hell's Kitchen,Midtown,Midtown,Two Trees Management,32.0,864,2012.0,Yes,Courtyard,Doorman,Elevator(8),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,Swimming Pool,nan,0.8468461086859432
3/8/2024,66 WATER STREET,4B,7395.0,2696,2.7,1,1.0,1.0,nan,nan,11201,$$$$,Dumbo,nan,nan,Two Trees Management,5.0,23,1910.0,Yes,Elevator(1),Laundry in Building,Management Company,nan,Cats Allowed,Dogs Allowed,nan,nan,nan,nan,nan,nan,nan,nan,0.0437406547529125
3/8/2024,1 South 1st Street,22E,6895.0,2696,2.6,1,1.0,1.0,nan,nan,11249,$$$,Williamsburg,nan,nan,Two Trees Management,45.0,332,2019.0,Yes,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,Roof Deck,Swimming Pool,nan,nan,nan,0.07056697471191047
3/27/2024,260 West 52nd Street,09J,4848.0,2696,1.8,1,1.0,nan,nan,nan,10019,$$$,Midtown West,Midtown,Midtown,Rose Associates,29.0,216,1987.0,Yes,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,nan,nan,nan,nan,nan,nan,nan,nan,0.6668829696017328
3/27/2024,260 West 52nd Street,03F,5479.0,2696,2.0,1,1.0,nan,nan,nan,10019,$$$,Midtown West,Midtown,Midtown,Rose Associates,29.0,216,1987.0,Yes,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,nan,nan,nan,nan,nan,nan,nan,nan,0.41758470636398876
3/27/2024,225 East 39th Street,29H,5670.0,2696,2.1,1,1.0,nan,nan,nan,10016,$$$$,Murray Hill,Midtown,Midtown,Rose Associates,36.0,297,2017.0,Yes,Courtyard,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,Swimming Pool,nan,0.4846309308797858
3/27/2024,240 East 86th Street,0PHB,6212.0,2696,2.3,1,1.0,nan,nan,nan,10028,$$$$,Yorkville,Upper East Side,nan,Rose Associates,25.0,246,1997.0,Yes,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,Roof Deck,nan,nan,nan,nan,0.22404888098454462
3/27/2024,211 West 56th Street,A08,4225.0,2696,1.6,1,1.0,nan,nan,nan,10019,$$,Midtown West,Midtown,Midtown,Rose Associates,36.0,396,1981.0,Yes,Doorman,Elevator(3),Laundry in Building,Live in super,Management Company,nan,Parking / Garage,nan,nan,nan,nan,nan,nan,nan,0.847448895991888
3/27/2024,225 East 39th Street,19F,5682.0,2696,2.1,1,1.0,nan,nan,nan,10016,$$$$,Murray Hill,Midtown,Midtown,Rose Associates,36.0,297,2017.0,Yes,Courtyard,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,Swimming Pool,nan,0.482305908154349
3/27/2024,225 East 39th Street,33G,5851.0,2696,2.2,1,1.0,nan,nan,nan,10016,$$$$,Murray Hill,Midtown,Midtown,Rose Associates,36.0,297,2017.0,Yes,Courtyard,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,nan,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,Swimming Pool,nan,0.38448574573543015
3/27/2024,150 East 44th Street,25E,4201.0,2696,1.6,1,1.0,nan,nan,nan,10017,$$$,Midtown East,Midtown East,Midtown,Rose Associates,48.0,360,2000.0,Yes,Doorman,Elevator(6),Gym,Laundry in Building,Live in super,Management Company,nan,Roof Deck,nan,nan,nan,nan,nan,nan,0.9034541417730992
3/27/2024,150 East 44th Street,46D,4641.0,2696,1.7,1,1.0,nan,nan,nan,10017,$$$,Midtown East,Midtown East,Midtown,Rose Associates,48.0,360,2000.0,Yes,Doorman,Elevator(6),Gym,Laundry in Building,Live in super,Management Company,nan,Roof Deck,nan,nan,nan,nan,nan,nan,0.8356490307690447
3/27/2024,150 East 44th Street,42E,4793.0,2696,1.8,1,1.0,nan,nan,nan,10017,$$$,Midtown East,Midtown East,Midtown,Rose Associates,48.0,360,2000.0,Yes,Doorman,Elevator(6),Gym,Laundry in Building,Live in super,Management Company,nan,Roof Deck,nan,nan,nan,nan,nan,nan,0.7755028465092232
3/27/2024,150 East 44th Street,42D,4923.0,2696,1.8,1,1.0,nan,nan,nan,10017,$$$,Midtown East,Midtown East,Midtown,Rose Associates,48.0,360,2000.0,Yes,Doorman,Elevator(6),Gym,Laundry in Building,Live in super,Management Company,nan,Roof Deck,nan,nan,nan,nan,nan,nan,0.7574568977210542
3/27/2024,150 East 44th Street,51D,5054.0,2696,1.9,1,1.0,nan,nan,nan,10017,$$$,Midtown East,Midtown East,Midtown,Rose Associates,48.0,360,2000.0,Yes,Doorman,Elevator(6),Gym,Laundry in Building,Live in super,Management Company,nan,Roof Deck,nan,nan,nan,nan,nan,nan,0.6832015873030909
3/27/2024,150 East 44th Street,47D,5073.0,2696,1.9,1,1.0,nan,nan,nan,10017,$$$,Midtown East,Midtown East,Midtown,Rose Associates,48.0,360,2000.0,Yes,Doorman,Elevator(6),Gym,Laundry in Building,Live in super,Management Company,nan,Roof Deck,nan,nan,nan,nan,nan,nan,0.6800024433283864
3/27/2024,150 East 44th Street,49B,5223.0,2696,1.9,1,1.0,nan,nan,nan,10017,$$$,Midtown East,Midtown East,Midtown,Rose Associates,48.0,360,2000.0,Yes,Doorman,Elevator(6),Gym,Laundry in Building,Live in super,Management Company,nan,Roof Deck,nan,nan,nan,nan,nan,nan,0.6541665002998225
3/27/2024,150 East 44th Street,50D,5303.0,2696,2.0,1,1.0,nan,nan,nan,10017,$$$,Midtown East,Midtown East,Midtown,Rose Associates,48.0,360,2000.0,Yes,Doorman,Elevator(6),Gym,Laundry in Building,Live in super,Management Company,nan,Roof Deck,nan,nan,nan,nan,nan,nan,0.5760820784791527
3/27/2024,150 East 44th Street,51E,5633.0,2696,2.1,1,1.0,nan,nan,nan,10017,$$$,Midtown East,Midtown East,Midtown,Rose Associates,48.0,360,2000.0,Yes,Doorman,Elevator(6),Gym,Laundry in Building,Live in super,Management Company,nan,Roof Deck,nan,nan,nan,nan,nan,nan,0.44572762509631564
3/27/2024,150 East 44th Street,36G,5443.0,2696,2.0,1,1.5,nan,nan,nan,10017,$$$,Midtown East,Midtown East,Midtown,Rose Associates,48.0,360,2000.0,Yes,Doorman,Elevator(6),Gym,Laundry in Building,Live in super,Management Company,nan,Roof Deck,nan,nan,nan,nan,nan,nan,0.3090044345224673
3/27/2024,360 East 55th Street,04L,4100.0,2696,1.5,1,1.0,nan,nan,nan,10022,$$$,Sutton Place,Midtown East,Midtown,Rose Associates,17.0,150,1928.0,Yes,Doorman,Elevator(2),Laundry in Building,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,nan,nan,nan,nan,nan,nan,0.9272631836433869
3/27/2024,360 East 55th Street,14L,4150.0,2696,1.5,1,1.0,nan,nan,nan,10022,$$$,Sutton Place,Midtown East,Midtown,Rose Associates,17.0,150,1928.0,Yes,Doorman,Elevator(2),Laundry in Building,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,nan,nan,nan,nan,nan,nan,0.9246029956139872
3/27/2024,360 East 55th Street,07F,4750.0,2696,1.8,1,1.0,nan,nan,nan,10022,$$$,Sutton Place,Midtown East,Midtown,Rose Associates,17.0,150,1928.0,Yes,Doorman,Elevator(2),Laundry in Building,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,nan,nan,nan,nan,nan,nan,0.7747284178945992
3/27/2024,360 East 55th Street,16B,4900.0,2696,1.8,1,1.0,nan,nan,nan,10022,$$$,Sutton Place,Midtown East,Midtown,Rose Associates,17.0,150,1928.0,Yes,Doorman,Elevator(2),Laundry in Building,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,nan,nan,nan,nan,nan,nan,0.7537711213136933
3/27/2024,360 East 55th Street,PHC,5250.0,2696,1.9,1,1.0,nan,nan,nan,10022,$$$,Sutton Place,Midtown East,Midtown,Rose Associates,17.0,150,1928.0,Yes,Doorman,Elevator(2),Laundry in Building,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,nan,nan,nan,nan,nan,nan,0.6407570969993662
3/27/2024,21 West Street,11B,4298.0,2696,1.6,1,1.0,nan,nan,nan,10006,$$$,Financial District,Lower Manhattan,Lower Manhattan,Rose Associates,31.0,293,1931.0,Yes,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,nan,Cats Allowed,Dogs Allowed,Roof Deck,nan,nan,nan,nan,0.8931324290004691
1/10/2024,287 West 147th Street,1A,2400.0,2696,0.9,1,1.0,nan,nan,nan,10039,$,Central Harlem,Harlem,Upper Manhattan,TriHill Management,5.0,15,1910.0,Yes,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9958318265338677
3/27/2024,70 Pine Street,1907,4750.0,2696,1.8,1,1.0,nan,nan,nan,10005,$$$$,Financial District,Lower Manhattan,Lower Manhattan,Rose Associates,66.0,612,1932.0,Yes,Doorman,Elevator(5),Gym,Laundry in Building,Live in super,Management Company,nan,Roof Deck,nan,nan,nan,nan,nan,nan,0.7931280586439762
3/27/2024,70 Pine Street,5306,5240.0,2696,1.9,1,1.0,nan,nan,nan,10005,$$$$,Financial District,Lower Manhattan,Lower Manhattan,Rose Associates,66.0,612,1932.0,Yes,Doorman,Elevator(5),Gym,Laundry in Building,Live in super,Management Company,nan,Roof Deck,nan,nan,nan,nan,nan,nan,0.6670980741454007
3/27/2024,70 Pine Street,2201,5335.0,2696,2.0,1,1.0,nan,nan,nan,10005,$$$$,Financial District,Lower Manhattan,Lower Manhattan,Rose Associates,66.0,612,1932.0,Yes,Doorman,Elevator(5),Gym,Laundry in Building,Live in super,Management Company,nan,Roof Deck,nan,nan,nan,nan,nan,nan,0.5872860125132927
3/27/2024,70 Pine Street,3301,5470.0,2696,2.0,1,1.0,nan,nan,nan,10005,$$$$,Financial District,Lower Manhattan,Lower Manhattan,Rose Associates,66.0,612,1932.0,Yes,Doorman,Elevator(5),Gym,Laundry in Building,Live in super,Management Company,nan,Roof Deck,nan,nan,nan,nan,nan,nan,0.5616882104771022
3/27/2024,70 Pine Street,2704,5530.0,2696,2.1,1,1.0,nan,nan,nan,10005,$$$$,Financial District,Lower Manhattan,Lower Manhattan,Rose Associates,66.0,612,1932.0,Yes,Doorman,Elevator(5),Gym,Laundry in Building,Live in super,Management Company,nan,Roof Deck,nan,nan,nan,nan,nan,nan,0.48321615272697016
3/27/2024,70 Pine Street,5001,5790.0,2696,2.1,1,1.0,nan,nan,nan,10005,$$$$,Financial District,Lower Manhattan,Lower Manhattan,Rose Associates,66.0,612,1932.0,Yes,Doorman,Elevator(5),Gym,Laundry in Building,Live in super,Management Company,nan,Roof Deck,nan,nan,nan,nan,nan,nan,0.43318122092395733
3/27/2024,70 Pine Street,1403,6205.0,2696,2.3,1,1.0,nan,nan,nan,10005,$$$$,Financial District,Lower Manhattan,Lower Manhattan,Rose Associates,66.0,612,1932.0,Yes,Doorman,Elevator(5),Gym,Laundry in Building,Live in super,Management Company,nan,Roof Deck,nan,nan,nan,nan,nan,nan,0.24450906847287118
5/9/2024,284 MOTT Street,4H,4895.0,2696,1.8,1,1.0,nan,nan,nan,10012,$$$,Nolita,Lower East Side,Lower Manhattan,Abington Properties,10.0,162,1991.0,Yes,Courtyard,Elevator(2),Laundry in Building,Management Company,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.7544904085665267
5/9/2024,284 MOTT Street,2Q,4995.0,2696,1.9,1,1.0,nan,nan,nan,10012,$$$,Nolita,Lower East Side,Lower Manhattan,Abington Properties,10.0,162,1991.0,Yes,Courtyard,Elevator(2),Laundry in Building,Management Company,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6849242664729261
5/9/2024,284 MOTT Street,4D,5495.0,2696,2.0,1,1.0,nan,nan,nan,10012,$$$,Nolita,Lower East Side,Lower Manhattan,Abington Properties,10.0,162,1991.0,Yes,Courtyard,Elevator(2),Laundry in Building,Management Company,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5299493737597752
5/9/2024,284 MOTT Street,5D,5595.0,2696,2.1,1,1.0,nan,nan,nan,10012,$$$,Nolita,Lower East Side,Lower Manhattan,Abington Properties,10.0,162,1991.0,Yes,Courtyard,Elevator(2),Laundry in Building,Management Company,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.4436725583728828
