Date active,Building address,Unit,Rent,Payment Standard (PS),Ratio,# Beds,# Baths,Months Free,Owner Paid,Rent Stabilized,Postal Code,Building Price Range,Neighborhood,Parent Neighborhood,Neighborhood3,Property Manager,Number of Floors,Number of Units,Year Built,Active,Amenities,,,,,,,,,,,,,
12/15/2023,1 BLUE SLIP,02S,3410,2624,1.3,Studio,1,,,,11222,$$$,Greenpoint,,,Brookfield Properties,30,360,2018,Yes,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,,
12/15/2023,1 BLUE SLIP,10Q,3805,2624,1.5,Studio,1,,,,11222,$$$,Greenpoint,,,Brookfield Properties,30,360,2018,Yes,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,,
12/15/2023,1 BLUE SLIP,22K,3445,2624,1.3,Studio,1,,,,11222,$$$,Greenpoint,,,Brookfield Properties,30,360,2018,Yes,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,,
12/15/2023,1 BLUE SLIP,23R,3770,2624,1.4,Studio,1,,,,11222,$$$,Greenpoint,,,Brookfield Properties,30,360,2018,Yes,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,,
12/15/2023,1 BLUE SLIP,25Q,4085,2624,1.6,Studio,1,,,,11222,$$$,Greenpoint,,,Brookfield Properties,30,360,2018,Yes,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,,
1/10/2024,232 ELIZABETH Street,1E,3495,2624,1.3,Studio,1,,,,10012,$$$,Nolita,Lower East Side,Lower Manhattan,Centennial Properties,6,28,1910,Yes,Laundry in Building,Management Company,,Walk up,,,,,,,,,,
2/8/2024,112 South Portland Avenue,2A,2500,2624,1,Studio,1,,,,11217,$$,Fort Greene,,,IBEC Living,4,16,1900,Yes,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Walk up,,,,,,,
5/8/2024,294 East 162nd Street,Studio,1190,2624,0.5,Studio,1,,,Y,10451,$,West Bronx,,,CC Apartment Management,,1,,Yes,Elevator(1),Management Company,,,,,,,,,,,,
5/9/2024,449 Chester Street,60% AMI,1121,2624,0.4,Studio,1,,,,11212,$,Crown Heights,,,CC Apartment Management,,3,,Yes,Elevator(1),Laundry in Building,Live in super,Management Company,,,,,,,,,,
3/31/2024,50 East 28th Street,4A,3795,2624,1.4,Studio,1,,,,10016,$$$$,Midtown South,Midtown South,Midtown,Equity Residential,22,269,2014,Yes,Available Short Term,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Swimming Pool,,,
3/31/2024,50 East 28th Street,6A,3915,2624,1.5,Studio,1,,,,10016,$$$$,Midtown South,Midtown South,Midtown,Equity Residential,22,269,2014,Yes,Available Short Term,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Swimming Pool,,,
5/9/2024,449 Chester Street,70% AMI,1320,2624,0.5,Studio,1,,,,11212,$,Crown Heights,,,CC Apartment Management,,3,,Yes,Elevator(1),Laundry in Building,Live in super,Management Company,,,,,,,,,,
5/9/2024,449 Chester Street,80% AMI,1519,2624,0.6,Studio,1,,,,11212,$,Crown Heights,,,CC Apartment Management,,3,,Yes,Elevator(1),Laundry in Building,Live in super,Management Company,,,,,,,,,,
5/9/2024,751 East 6th Street,8C,3095,2624,1.2,Studio,1,,,,10009,$$,East Village,Lower Manhattan,Lower Manhattan,CC Apartment Management,12,80,2018,Yes,Elevator(2),Gym,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,,,,
2/13/2024,101 Bedford Avenue,505,3695,2624,1.4,Studio,1,,,,11211,$$,Williamsburg,,,Halcyon Management,8,351,2013,Yes,Courtyard,Doorman,Elevator(8),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,Swimming Pool,,
2/13/2024,76 East 1st Street,3C,2499,2624,1,Studio,1,,,,10009,$$,East Village,Lower Manhattan,Lower Manhattan,Better Living Properties,5,16,1900,Yes,Management Company,,Walk up,,,,,,,,,,,
2/13/2024,164 Grand Street,1A,3495,2624,1.3,Studio,2,,,,11249,$$$,Williamsburg,,,Halcyon Management,4,8,2006,Yes,Management Company,,Cats Allowed,Dogs Allowed,Walk up,,,,,,,,,
2/13/2024,209 East 10th Street,5A,3800,2624,1.4,Studio,1,1,,,10003,$,East Village,Lower Manhattan,Lower Manhattan,Big Apple Management,5,15,1920,Yes,Management Company,,Walk up,,,,,,,,,,,
3/31/2024,50 East 28th Street,13C,4265,2624,1.6,Studio,1,,,,10016,$$$$,Midtown South,Midtown South,Midtown,Equity Residential,22,269,2014,Yes,Available Short Term,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Swimming Pool,,,
3/31/2024,50 East 28th Street,2B,4365,2624,1.7,Studio,1,,,,10016,$$$$,Midtown South,Midtown South,Midtown,Equity Residential,22,269,2014,Yes,Available Short Term,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Swimming Pool,,,
3/31/2024,50 East 28th Street,5G,4395,2624,1.7,Studio,1,,,,10016,$$$$,Midtown South,Midtown South,Midtown,Equity Residential,22,269,2014,Yes,Available Short Term,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Swimming Pool,,,
3/31/2024,50 East 28th Street,18C,4435,2624,1.7,Studio,1,,,,10016,$$$$,Midtown South,Midtown South,Midtown,Equity Residential,22,269,2014,Yes,Available Short Term,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Swimming Pool,,,
3/31/2024,50 East 28th Street,17B,4515,2624,1.7,Studio,1,,,,10016,$$$$,Midtown South,Midtown South,Midtown,Equity Residential,22,269,2014,Yes,Available Short Term,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Swimming Pool,,,
3/31/2024,600 Washington Street,409,4705,2624,1.8,Studio,1,,,,10014,$$$$,West Village,Greenwich Village,Lower Manhattan,Equity Residential,6,136,2003,Yes,Available Short Term,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,,
3/31/2024,600 Washington Street,312,4750,2624,1.8,Studio,1,,,,10014,$$$$,West Village,Greenwich Village,Lower Manhattan,Equity Residential,6,136,2003,Yes,Available Short Term,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,,
3/31/2024,600 Washington Street,711,4863,2624,1.9,Studio,1,,,,10014,$$$$,West Village,Greenwich Village,Lower Manhattan,Equity Residential,6,136,2003,Yes,Available Short Term,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,,
3/31/2024,600 Washington Street,410,5348,2624,2,Studio,1,,,,10014,$$$$,West Village,Greenwich Village,Lower Manhattan,Equity Residential,6,136,2003,Yes,Available Short Term,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,,
11/13/2023,55 Suffolk Street,420,3866,2624,1.5,Studio,1,1.5,,,10002,$$$$,Lower East Side,East Village,Lower Manhattan,,31,378,2023,Yes,Childrens Playroom,Courtyard,Doorman,Elevator(6),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,Swimming Pool,
11/13/2023,55 Suffolk Street,PH304,5396,2624,2.1,Studio,1,1.5,,,10002,$$$$,Lower East Side,East Village,Lower Manhattan,,31,378,2023,Yes,Childrens Playroom,Courtyard,Doorman,Elevator(6),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,Swimming Pool,
12/29/2023,12 East 86th Street,1025,3450,2624,1.3,Studio,1,,,,10028,$$$$,Upper East Side,Upper East Side,,Brodsky Organization,15,343,1932,Yes,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,,,
3/31/2024,305 West 50th Street,03M,3648,2624,1.4,Studio,1,,,,10019,$$$,Hell's Kitchen,Midtown,Midtown,Equity Residential,25,293,1997,Yes,Available Short Term,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,
3/31/2024,305 West 50th Street,04B,3823,2624,1.5,Studio,1,,,,10019,$$$,Hell's Kitchen,Midtown,Midtown,Equity Residential,25,293,1997,Yes,Available Short Term,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,
3/31/2024,305 West 50th Street,06N,3828,2624,1.5,Studio,1,,,,10019,$$$,Hell's Kitchen,Midtown,Midtown,Equity Residential,25,293,1997,Yes,Available Short Term,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,
3/31/2024,305 West 50th Street,11N,3973,2624,1.5,Studio,1,,,,10019,$$$,Hell's Kitchen,Midtown,Midtown,Equity Residential,25,293,1997,Yes,Available Short Term,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,
3/31/2024,305 West 50th Street,16L,4124,2624,1.6,Studio,1,,,,10019,$$$,Hell's Kitchen,Midtown,Midtown,Equity Residential,25,293,1997,Yes,Available Short Term,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,
3/31/2024,505 West 54th Street,927,3536,2624,1.3,Studio,1,,,,10019,$$$,Hell's Kitchen,Midtown,Midtown,Equity Residential,12,222,2000,Yes,Available Short Term,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,,
3/31/2024,505 West 54th Street,1127,3556,2624,1.4,Studio,1,,,,10019,$$$,Hell's Kitchen,Midtown,Midtown,Equity Residential,12,222,2000,Yes,Available Short Term,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,,
3/31/2024,245 East 40th Street,17G,3657,2624,1.4,Studio,1,,,,10016,$$$$,Murray Hill,Midtown,Midtown,Equity Residential,34,300,1972,Yes,Available Short Term,Doorman,Elevator(5),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,Swimming Pool,
3/31/2024,245 East 40th Street,04G,3813,2624,1.5,Studio,1,,,,10016,$$$$,Murray Hill,Midtown,Midtown,Equity Residential,34,300,1972,Yes,Available Short Term,Doorman,Elevator(5),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,Swimming Pool,
3/31/2024,245 East 40th Street,34J,3920,2624,1.5,Studio,1,,,,10016,$$$$,Murray Hill,Midtown,Midtown,Equity Residential,34,300,1972,Yes,Available Short Term,Doorman,Elevator(5),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,Swimming Pool,
3/31/2024,170 Amsterdam Avenue,08C,4389,2624,1.7,Studio,1,,,,10023,$$$$,Lincoln Square,Upper West Side,,Equity Residential,20,235,2015,Yes,Available Short Term,Doorman,Elevator(3),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,
3/31/2024,180 Riverside Boulevard,9E,3268,2624,1.2,Studio,1,,,,10069,$$$,Lincoln Square,Upper West Side,,Equity Residential,40,516,1998,Yes,Available Short Term,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,,
3/31/2024,180 Riverside Boulevard,9F,3315,2624,1.3,Studio,1,,,,10069,$$$,Lincoln Square,Upper West Side,,Equity Residential,40,516,1998,Yes,Available Short Term,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,,
3/31/2024,228 West 71st Street,14I,3181,2624,1.2,Studio,1,,,,10023,$$$,Lincoln Square,Upper West Side,,Equity Residential,14,169,1917,Yes,Available Short Term,Doorman,Elevator(2),Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,,
3/31/2024,228 West 71st Street,15N,3229,2624,1.2,Studio,1,,,,10023,$$$,Lincoln Square,Upper West Side,,Equity Residential,14,169,1917,Yes,Available Short Term,Doorman,Elevator(2),Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,,
3/31/2024,71 Broadway,010E,3760,2624,1.4,Studio,1,,,,10006,$$$,Financial District,Lower Manhattan,Lower Manhattan,Equity Residential,23,237,1900,Yes,Available Short Term,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,
3/31/2024,71 Broadway,014E,3788,2624,1.4,Studio,1,,,,10006,$$$,Financial District,Lower Manhattan,Lower Manhattan,Equity Residential,23,237,1900,Yes,Available Short Term,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,
12/29/2023,160 West 71st Street,5H,2850,2624,1.1,Studio,1,,,,10023,$$,Lincoln Square,Upper West Side,,Brodsky Organization,19,303,1923,Yes,Doorman,Elevator(3),Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,,,
3/31/2024,71 Broadway,020F,3982,2624,1.5,Studio,1,,,,10006,$$$,Financial District,Lower Manhattan,Lower Manhattan,Equity Residential,23,237,1900,Yes,Available Short Term,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,
2/19/2024,77 West 15th Street,Studio,3379,2624,1.3,Studio,1,,,,10011,$$$,Flatiron District,Midtown,Midtown,Manhattan Skyline,6,108,1973,Yes,Deposit Free,Elevator(1),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,,,
3/31/2024,175 Kent Avenue,519,3696,2624,1.4,Studio,1,,,,11211,$$,Williamsburg,,,Equity Residential,7,113,2009,Yes,Available Short Term,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,,
3/31/2024,175 Kent Avenue,323,3825,2624,1.5,Studio,1,,,,11211,$$,Williamsburg,,,Equity Residential,7,113,2009,Yes,Available Short Term,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,,
12/29/2023,18 Sixth Avenue,3804,3380,2624,1.3,Studio,1,,,,11217,$$$,Prospect Heights,,,Brodsky Organization,51,858,2021,Yes,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,Swimming Pool,,,
12/29/2023,18 Sixth Avenue,3801,3550,2624,1.4,Studio,1,,,,11217,$$$,Prospect Heights,,,Brodsky Organization,51,858,2021,Yes,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,Swimming Pool,,,
12/29/2023,18 Sixth Avenue,406,3695,2624,1.4,Studio,1,,,,11217,$$$,Prospect Heights,,,Brodsky Organization,51,858,2021,Yes,Doorman,Elevator(4),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,Swimming Pool,,,
3/31/2024,41 West 86th Street,09D,3091,2624,1.2,Studio,1,,,,10024,$$$,Upper West Side,Upper West Side,,Equity Residential,16,166,1927,Yes,Available Short Term,Doorman,Elevator(2),Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,,
3/31/2024,41 West 86th Street,15G,3143,2624,1.2,Studio,1,,,,10024,$$$,Upper West Side,Upper West Side,,Equity Residential,16,166,1927,Yes,Available Short Term,Doorman,Elevator(2),Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,,
3/31/2024,41 West 86th Street,16B,3143,2624,1.2,Studio,1,,,,10024,$$$,Upper West Side,Upper West Side,,Equity Residential,16,166,1927,Yes,Available Short Term,Doorman,Elevator(2),Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,,
3/31/2024,41 West 86th Street,16F,3191,2624,1.2,Studio,1,,,,10024,$$$,Upper West Side,Upper West Side,,Equity Residential,16,166,1927,Yes,Available Short Term,Doorman,Elevator(2),Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,,
12/29/2023,200 West 60th Street,20A,4050,2624,1.5,Studio,1,,,,10023,$$$,Lincoln Square,Upper West Side,,Brodsky Organization,35,254,1991,Yes,Doorman,Elevator(4),Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,,,,,
12/29/2023,208 West 23rd Street,1508,3100,2624,1.2,Studio,1,,,,10011,$$$,Chelsea,Midtown,Midtown,Brodsky Organization,17,262,1927,Yes,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,Roof Deck,,,,
12/29/2023,24 Fifth Avenue,425,3395,2624,1.3,Studio,1,,,,10011,$$$,Greenwich Village,Lower Manhattan,Lower Manhattan,Brodsky Organization,21,420,1926,Yes,Doorman,Elevator(2),Gym,Laundry in Building,Live in super,Management Company,,Cats Allowed,Dogs Allowed,,,,,
3/31/2024,111 Lawrence Street,15B,2992,2624,1.1,Studio,1,,,,11201,$$,Downtown Brooklyn,,,Equity Residential,51,490,2009,Yes,Available Short Term,Doorman,Elevator(5),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,,
3/31/2024,111 Lawrence Street,10D,3000,2624,1.1,Studio,1,,,,11201,$$,Downtown Brooklyn,,,Equity Residential,51,490,2009,Yes,Available Short Term,Doorman,Elevator(5),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,,
3/31/2024,111 Lawrence Street,26B,3031,2624,1.2,Studio,1,,,,11201,$$,Downtown Brooklyn,,,Equity Residential,51,490,2009,Yes,Available Short Term,Doorman,Elevator(5),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,,
3/31/2024,111 Lawrence Street,28B,3051,2624,1.2,Studio,1,,,,11201,$$,Downtown Brooklyn,,,Equity Residential,51,490,2009,Yes,Available Short Term,Doorman,Elevator(5),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,,
3/31/2024,111 Lawrence Street,33B,3060,2624,1.2,Studio,1,,,,11201,$$,Downtown Brooklyn,,,Equity Residential,51,490,2009,Yes,Available Short Term,Doorman,Elevator(5),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,,
3/31/2024,111 Lawrence Street,39B,3084,2624,1.2,Studio,1,,,,11201,$$,Downtown Brooklyn,,,Equity Residential,51,490,2009,Yes,Available Short Term,Doorman,Elevator(5),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,,
3/31/2024,111 Lawrence Street,42B,3096,2624,1.2,Studio,1,,,,11201,$$,Downtown Brooklyn,,,Equity Residential,51,490,2009,Yes,Available Short Term,Doorman,Elevator(5),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,,
3/31/2024,111 Lawrence Street,07C,3108,2624,1.2,Studio,1,,,,11201,$$,Downtown Brooklyn,,,Equity Residential,51,490,2009,Yes,Available Short Term,Doorman,Elevator(5),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,,
3/31/2024,111 Lawrence Street,26D,3156,2624,1.2,Studio,1,,,,11201,$$,Downtown Brooklyn,,,Equity Residential,51,490,2009,Yes,Available Short Term,Doorman,Elevator(5),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,,
3/31/2024,111 Lawrence Street,23E,3165,2624,1.2,Studio,1,,,,11201,$$,Downtown Brooklyn,,,Equity Residential,51,490,2009,Yes,Available Short Term,Doorman,Elevator(5),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,,
3/31/2024,111 Lawrence Street,32D,3181,2624,1.2,Studio,1,,,,11201,$$,Downtown Brooklyn,,,Equity Residential,51,490,2009,Yes,Available Short Term,Doorman,Elevator(5),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,,
3/31/2024,111 Lawrence Street,28E,3206,2624,1.2,Studio,1,,,,11201,$$,Downtown Brooklyn,,,Equity Residential,51,490,2009,Yes,Available Short Term,Doorman,Elevator(5),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,,
3/31/2024,111 Lawrence Street,38E,3235,2624,1.2,Studio,1,,,,11201,$$,Downtown Brooklyn,,,Equity Residential,51,490,2009,Yes,Available Short Term,Doorman,Elevator(5),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,,
3/31/2024,111 Lawrence Street,49D,3249,2624,1.2,Studio,1,,,,11201,$$,Downtown Brooklyn,,,Equity Residential,51,490,2009,Yes,Available Short Term,Doorman,Elevator(5),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,,
3/31/2024,111 Lawrence Street,41D,3292,2624,1.3,Studio,1,,,,11201,$$,Downtown Brooklyn,,,Equity Residential,51,490,2009,Yes,Available Short Term,Doorman,Elevator(5),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,,
3/31/2024,111 Lawrence Street,40C,3331,2624,1.3,Studio,1,,,,11201,$$,Downtown Brooklyn,,,Equity Residential,51,490,2009,Yes,Available Short Term,Doorman,Elevator(5),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,,
3/31/2024,111 Lawrence Street,22C,3338,2624,1.3,Studio,1,,,,11201,$$,Downtown Brooklyn,,,Equity Residential,51,490,2009,Yes,Available Short Term,Doorman,Elevator(5),Gym,Laundry in Building,Live in super,Management Company,,Parking / Garage,Cats Allowed,Dogs Allowed,Roof Deck,,
